,ID,Status,Created At,Text,Polarity,Polarity Strength
95,1291060848379617280,retweet,2020-08-05 17:17:47,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
96,1291060587552702465,retweet,2020-08-05 17:16:45,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
97,1291060476403572736,retweet,2020-08-05 17:16:18,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
98,1291060151609225216,tweet,2020-08-05 17:15:01,@RishadPremji @Wipro Great Service indeed @RishadPremji and @Wipro,1,0.8
99,1291059475491643392,retweet,2020-08-05 17:12:20,"Don't forget to register for our #WiproHiTech virtual conference August 12. Learn to manage disruption and embrace change, and get tips on how to find success in your business.   Register now: https://t.co/aau2s0huk7  #WiproVirtual https://t.co/9hyPfYmbsU",1,0.3
100,1291059208834572289,retweet,2020-08-05 17:11:16,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
101,1291059102638956544,retweet,2020-08-05 17:10:51,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
102,1291059012176211973,tweet,2020-08-05 17:10:29,@RishadPremji @Wipro Great,1,0.8
103,1291058682747187200,retweet,2020-08-05 17:09:11,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
104,1291058580171325440,retweet,2020-08-05 17:08:46,"#GoodNews Wipro #COVID19 facility, first of it's kind in the country saw four female patients above 80 years and one female 92 year discharged on Tuesday. https://t.co/P0UT63neqi",1,0.16999999999999998
105,1291058358770794497,retweet,2020-08-05 17:07:54,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
106,1291058288356974592,tweet,2020-08-05 17:07:37,Amazon – Buy Wipro Wi-Fi Enabled Smart LED Bulb B22 9-Watt (16 Million Colors + Warm White/Neutral White/White) (Compatible with Amazon Alexa and Google Assistant) for Rs 599 https://t.co/MUHyrY90Ne,1,0.4071428571428571
107,1291057951885545472,retweet,2020-08-05 17:06:17,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
108,1291057570635845632,retweet,2020-08-05 17:04:46,Four female patients discharged  yesterday Covid free!  All above the age of 80 years and one of them a young 92.  Great to see the Covid hospital set up at Wipro’s Pune campus coming to good use. @Wipro https://t.co/Swj335BtbT,1,0.3499999999999999
